codigo,cod_prov,proveedor
1190133403,119,MARLEW
1270100051,127,MONTERO
1280300462,128,SCHNEIDER
1281601862,128,SCHNEIDER
1291019656,129,ABB
1291625203,129,ABB
1291625280,129,ABB
1292027431,129,ABB
1292427851,129,ABB
1293329747,129,ABB
1293830133,129,ABB
1294030255,129,ABB
1294130462,129,ABB
1350801908,135,SIEMENS
1353406246,135,SIEMENS
1400124205,140,PHILIPS
1407500349,140,PHILIPS
1420124927,142,PRYSMIAN
1460101018,146,POLET
1480125803,148,PORTERITO
1540232814,154,RAYOVACK
1598007150,159,ENERGIU
1600229083,160,GEN ROD
1600229112,160,GEN ROD
1600332038,160,GEN ROD
1600332060,160,GEN ROD
1600441017,160,GEN ROD
1600551062,160,GEN ROD
1600661096,160,GEN ROD
1600662683,160,GEN ROD
1600663095,160,GEN ROD
1600663117,160,GEN ROD
1600664164,160,GEN ROD
1630230414,163,SCRAM
1702328552,170,Sin proveedor
1792032302,179,VIYILANT
1800500716,180,WEG EQUIPAMIENTO
1801601310,180,WEG EQUIPAMIENTO
1802501150,180,WEG EQUIPAMIENTO
1805103235,180,WEG EQUIPAMIENTO
1811429471,181,YARLUX
1813529972,181,YARLUX
1844403211,184,ZOLODA
1844563652,184,ZOLODA
1844903966,184,ZOLODA
1846603803,184,ZOLODA
1846703860,184,ZOLODA
1847904104,184,ZOLODA
2073438979,207,MICROCONTROL
2270300030,227,CELITRON
2274000248,227,CELITRON
2293400300,229,FINDER
3170200021,317,Sin proveedor
3310800448,331,ARGELUZ
3312000837,331,ARGELUZ
3719703916,371,GRAL ELECTRIC
5460110218,546,PADILUM
8010100212,801,AKAI
8010100221,801,AKAI
8031152101,803,Sin proveedor
8050151613,805,MACROLED
8053000101,805,MACROLED
8190452158,819,IDEA ILUMINACION
8260852106,826,Sin proveedor
8310150350,831,SAN LORENZO
8310550470,831,SAN LORENZO
8340652101,834,Sin proveedor
8400151952,840,GSG ILUMINACION
8410551316,841,Sin proveedor
8460100302,846,WINDLUX
8476800370,847,INDULAR
8498010183,849,SC LED-MULTILED
8510152512,851,TULARTE
8530353621,853,Sin proveedor
8550353816,855,Sin proveedor
85507538430,855,Sin proveedor
8580200423,858,IDOLER
8620400502,862,VENTISTAR
8660554100,866,NOVALUCCE
8660854050,866,NOVALUCCE
8665153010,866,NOVALUCCE
8771055052,877,LGP
8800600273,880,TECLASTAR
8870100001,887,Sin proveedor
8880100113,888,Sin proveedor
0200526860,020,PLASTICO CABRERA
0260102333,026,CONDUFLEX
0321900476,032,CIOCCA PLAST
0322000493,032,CIOCCA PLAST
0400200261,040,CORILUX
0410100030,041,DAYTON
0411700718,041,DAYTON
0412901040,041,DAYTON
0412901042,041,DAYTON
0510210720,051,Sin proveedor
0510610761,051,Sin proveedor
0520600104,052,ITAL AIR
0580408176,058,ELIBET
0650108923,065,ESCANORT
0661709522,066,BAW
0669010495,066,BAW
0669911100,066,BAW
0670800131,067,EXIMEL
0673200650,067,EXIMEL
0742011354,074,CARLOS FLORES
0742011410,074,CARLOS FLORES
0830600090,083,PRIOLO
0831600373,083,PRIOLO
0833500701,083,PRIOLO
0834000790,083,PRIOLO
0835601189,083,PRIOLO
0837601707,083,PRIOLO
0860611705,086,GC FABRICANTES
0890832425,089,TRAFOS Y COLUMNAS PRIOLO
0910414863,091,CABLES
0930115501,093,WEG LEVEL
0982100109,098,INTERELEC
1023400101,102,JELUZ
1071700749,107,LCT
1080632055,108,LPD
1080700500,108,LPD
1140319238,114,LEYDEN
1140519267,114,LEYDEN
1140800020,114,LEYDEN
1215030003,121,LAMPEN
1230500042,123,AG METALURGICA
1230500047,123,AG METALURGICA
1241620182,124,METALCE
1250131802,125,Sin proveedor
1270200080,127,MONTERO
1280400366,128,SCHNEIDER
1282503033,128,SCHNEIDER
1283203909,128,SCHNEIDER
1284301347,128,SCHNEIDER
1290118016,129,ABB
1290218202,129,ABB
1290221327,129,ABB
1291623650,129,ABB
1291623768,129,ABB
1291624086,129,ABB
1291624110,129,ABB
1291624806,129,ABB
1291625230,129,ABB
1291625565,129,ABB
1292027417,129,ABB
1292528043,129,ABB
1292728411,129,ABB
1293221721,129,ABB
1293730065,129,ABB
1294130469,129,ABB
1294130535,129,ABB
1300531265,130,LOGIC
1340423430,134,Sin proveedor
1350902021,135,SIEMENS
1352002554,135,SIEMENS
1372732771,137,Sin proveedor
1470825681,147,PORCELETRIC
1480500110,148,PORTERITO
1560226530,156,Sin proveedor
1600221001,160,GEN ROD
1600227021,160,GEN ROD
1600228026,160,GEN ROD
1600551089,160,GEN ROD
1600553004,160,GEN ROD
1600561805,160,GEN ROD
1600661072,160,GEN ROD
1600661258,160,GEN ROD
1600662112,160,GEN ROD
1600663002,160,GEN ROD
1600663176,160,GEN ROD
1610110138,161,SAN JUSTO
1610110174,161,SAN JUSTO
1610127227,161,SAN JUSTO
1612805061,161,SAN JUSTO
1621000201,162,STECK
1622700904,162,STECK
1650001507,165,FACBSA
1680828121,168,SUMDAF
1791932032,179,VIYILANT
1800400273,180,WEG EQUIPAMIENTO
1800500717,180,WEG EQUIPAMIENTO
1801701424,180,WEG EQUIPAMIENTO
1812329845,181,YARLUX
1841900999,184,ZOLODA
1843602271,184,ZOLODA
1844102613,184,ZOLODA
1844403311,184,ZOLODA
1844502929,184,ZOLODA
1844502956,184,ZOLODA
1844563531,184,ZOLODA
1847003920,184,ZOLODA
1848004160,184,ZOLODA
1901038008,190,TBCIN
1901438051,190,TBCIN
1959329210,195,SICA
2070338100,207,MICROCONTROL
2170738713,217,NICOM
2190338921,219,LANDTEC
2230410082,223,Sin proveedor
2271200003,227,CELITRON
2272000467,227,CELITRON
3310600402,331,ARGELUZ
3311000531,331,ARGELUZ
3717703795,371,GRAL ELECTRIC
3717903813,371,GRAL ELECTRIC
3717903828,371,GRAL ELECTRIC
3719103330,371,GRAL ELECTRIC
5135002000,513,REPREM
5460110103,546,PADILUM
7020100300,702,BREMEN
7020800340,702,BREMEN
7020803528,702,BREMEN
7020803600,702,BREMEN
8040150567,804,CANDIL
8050551202,805,MACROLED
8051251557,805,MACROLED
8058000810,805,MACROLED
8100351767,810,Sin proveedor
8100451772,810,Sin proveedor
8161050119,816,FERROLUZ
8191552250,819,IDEA ILUMINACION
8200151003,820,ILUM INTEGRAL
8201652703,820,ILUM INTEGRAL
8220150711,822,KINGLIGHT
8221351103,822,KINGLIGHT
8310550439,831,SAN LORENZO
8340552140,834,Sin proveedor
8340552215,834,Sin proveedor
8350151177,835,RONDA
8392450451,839,Sin proveedor
8410551205,841,Sin proveedor
8412100131,841,Sin proveedor
8476900870,847,INDULAR
8540253789,854,Sin proveedor
8620100105,862,VENTISTAR
8630154300,863,Sin proveedor
8640154365,864,BAEL
8660654755,866,NOVALUCCE
8665152997,866,NOVALUCCE
8665253800,866,NOVALUCCE
8730800120,873,TICAR
8732300560,873,TICAR
8771065422,877,LGP
8780100001,878,LGS
8810700100,881,180 GRADOS
0110229924,011,ATOMLUX
0110900093,011,ATOMLUX
0221802018,022,CAMBRE
0221900331,022,CAMBRE
0222200407,022,CAMBRE
0260602456,026,CONDUFLEX
0321500362,032,CIOCCA PLAST
0390100402,039,CONEXTUBE
0430005305,043,DELGA
0491407351,049,EDY BRINA
0520507643,052,ITAL AIR
0582408532,058,ELIBET
0640308623,064,EPUYEN
0669400104,066,BAW
0670609990,067,EXIMEL
0672110252,067,EXIMEL
0750120003,075,FISCHER
0833413205,083,PRIOLO
0834700913,083,PRIOLO
0838302011,083,PRIOLO
0838702221,083,PRIOLO
0861311712,086,GC FABRICANTES
0870213511,087,GRAZIOLI
0980416137,098,INTERELEC
1070300082,107,LCT
1070700299,107,LCT
1071600639,107,LCT
1072018522,107,LCT
1073001243,107,LCT
1080632008,108,LPD
1080632050,108,LPD
10835601316,108,LPD
1140119212,114,LEYDEN
1140600018,114,LEYDEN
1280300195,128,SCHNEIDER
1280300361,128,SCHNEIDER
1280300515,128,SCHNEIDER
1281000953,128,SCHNEIDER
1281401264,128,SCHNEIDER
1281401321,128,SCHNEIDER
1290919308,129,ABB
1290919323,129,ABB
1291625160,129,ABB
1291927300,129,ABB
1293229641,129,ABB
1297500118,129,ABB
1321700011,132,NEUMANN
1331322931,133,NOLLMANN
1350100013,135,SIEMENS
1350901996,135,SIEMENS
1353406301,135,SIEMENS
1354606930,135,SIEMENS
1355107421,135,SIEMENS
1355107656,135,SIEMENS
1402701101,140,PHILIPS
1405124729,140,PHILIPS
1420124911,142,PRYSMIAN
1460101010,146,POLET
1460102010,146,POLET
1470325620,147,PORCELETRIC
1580016507,158,Sin proveedor
1600228021,160,GEN ROD
1600332157,160,GEN ROD
1600561111,160,GEN ROD
1600662313,160,GEN ROD
1600662395,160,GEN ROD
1610127208,161,SAN JUSTO
1610727271,161,SAN JUSTO
1611827310,161,SAN JUSTO
1612027250,161,SAN JUSTO
1620200700,162,STECK
1621100102,162,STECK
1621100306,162,STECK
1622800201,162,STECK
1624200101,162,STECK
1626700100,162,STECK
1650300465,165,FACBSA
1651633201,165,FACBSA
1651733108,165,FACBSA
1701200247,170,Sin proveedor
1800500439,180,WEG EQUIPAMIENTO
1800500541,180,WEG EQUIPAMIENTO
1801801539,180,WEG EQUIPAMIENTO
1802501158,180,WEG EQUIPAMIENTO
1803102560,180,WEG EQUIPAMIENTO
1804203001,180,WEG EQUIPAMIENTO
1805601601,180,WEG EQUIPAMIENTO
1816530283,181,YARLUX
1841200172,184,ZOLODA
1841900969,184,ZOLODA
1843602255,184,ZOLODA
1844602823,184,ZOLODA
1845301101,184,ZOLODA
1848004151,184,ZOLODA
1848404230,184,ZOLODA
1873000493,187,IND. BASICA
1873500542,187,IND. BASICA
1903940356,190,TBCIN
1959029005,195,SICA
1959129041,195,SICA
2080127100,208,Sin proveedor
2170538685,217,NICOM
2220900096,222,SCAME
2260200118,226,SATELCO
2272000433,227,CELITRON
8020110122,802,NARVA
8040350584,804,CANDIL
8040550601,804,CANDIL
8050151616,805,MACROLED
8120153100,812,ROKER
8160950135,816,FERROLUZ
8161050122,816,FERROLUZ
8190852188,819,IDEA ILUMINACION
8310150376,831,SAN LORENZO
8310460002,831,SAN LORENZO
8316600811,831,SAN LORENZO
8380352580,838,ECLIPSE
8410451612,841,Sin proveedor
8441250925,844,VIGNOLO
8450253004,845,Sin proveedor
8475500139,847,INDULAR
8498010311,849,SC LED-MULTILED
8640454385,864,BAEL
8660454114,866,NOVALUCCE
8665153135,866,NOVALUCCE
8700254710,870,FUINYTER
8730500700,873,TICAR
8790100019,879,ESOPORTE
8800600300,880,TECLASTAR
8820400031,882,Sin proveedor
8831000106,883,H INTERCOM
8831500100,883,H INTERCOM
0321500353,032,CIOCCA PLAST
0362101023,036,COMMAX
0390100204,039,CONEXTUBE
0411300599,041,DAYTON
0411904725,041,DAYTON
0413301162,041,DAYTON
0432310351,043,DELGA
0583109023,058,ELIBET
0591008565,059,ELT ITALAVIA
0642108843,064,EPUYEN
0660809391,066,BAW
0669210720,066,BAW
0671200215,067,EXIMEL
0680930550,068,Sin proveedor
0740111002,074,CARLOS FLORES
0780235510,078,Sin proveedor
0790811670,079,Sin proveedor
0832212975,083,PRIOLO
0832700548,083,PRIOLO
0833413330,083,PRIOLO
0836801532,083,PRIOLO
0837201624,083,PRIOLO
0890100002,089,TRAFOS Y COLUMNAS PRIOLO
0890732321,089,TRAFOS Y COLUMNAS PRIOLO
0892000170,089,TRAFOS Y COLUMNAS PRIOLO
0910714928,091,CABLES
0911615016,091,CABLES
0980116102,098,INTERELEC
1020400058,102,JELUZ
1022300391,102,JELUZ
1041217675,104,KALOP
1071100483,107,LCT
1072801105,107,LCT
1074701718,107,LCT
1074901912,107,LCT
1080500180,108,LPD
1080500680,108,LPD
1150119316,115,ANTHAY
1180235210,118,Sin proveedor
1280100415,128,SCHNEIDER
1280300237,128,SCHNEIDER
1280900957,128,SCHNEIDER
1281601992,128,SCHNEIDER
1282703373,128,SCHNEIDER
1283604572,128,SCHNEIDER
1283604600,128,SCHNEIDER
1290919410,129,ABB
1291019610,129,ABB
1291623440,129,ABB
1291624785,129,ABB
1291625474,129,ABB
1291625477,129,ABB
1294130542,129,ABB
1350300006,135,SIEMENS
1352002588,135,SIEMENS
1352102654,135,SIEMENS
1355107619,135,SIEMENS
1355107692,135,SIEMENS
1359900030,135,SIEMENS
1363406442,136,REPROEL
1405624780,140,PHILIPS
1421024900,142,PRYSMIAN
1600118056,160,GEN ROD
1600118205,160,GEN ROD
1600229105,160,GEN ROD
1600559040,160,GEN ROD
1600561709,160,GEN ROD
1622100102,162,STECK
1629200113,162,STECK
1650300452,165,FACBSA
1704028773,170,Sin proveedor
1800100003,180,WEG EQUIPAMIENTO
1800210062,180,WEG EQUIPAMIENTO
1801501260,180,WEG EQUIPAMIENTO
1801701414,180,WEG EQUIPAMIENTO
1802201972,180,WEG EQUIPAMIENTO
1802501160,180,WEG EQUIPAMIENTO
1802802218,180,WEG EQUIPAMIENTO
1803602750,180,WEG EQUIPAMIENTO
1803602770,180,WEG EQUIPAMIENTO
1804301314,180,WEG EQUIPAMIENTO
1804803145,180,WEG EQUIPAMIENTO
1806401714,180,WEG EQUIPAMIENTO
1844502747,184,ZOLODA
1846403600,184,ZOLODA
1847804075,184,ZOLODA
1872437486,187,IND. BASICA
1952200005,195,SICA
1958528901,195,SICA
2090105719,209,Sin proveedor
2270500077,227,CELITRON
2270600101,227,CELITRON
3311200659,331,ARGELUZ
3590700080,359,IMPORTADORA JA
3590700109,359,IMPORTADORA JA
3716703682,371,GRAL ELECTRIC
3718503204,371,GRAL ELECTRIC
5172010203,517,BROTHER
5172010207,517,BROTHER
5460110215,546,PADILUM
8011052004,801,AKAI
8020551050,802,NARVA
8040650666,804,CANDIL
8050551188,805,MACROLED
8051500132,805,MACROLED
8060252524,806,MAC ILUMINACION
8150851000,815,FAROLUZ
8151050910,815,FAROLUZ
8162200140,816,FERROLUZ
8220450734,822,KINGLIGHT
8221150809,822,KINGLIGHT
8290151555,829,MASSA
8290351582,829,MASSA
8320152349,832,MONTELUZ
8410251787,841,Sin proveedor
8410451825,841,Sin proveedor
8441150949,844,VIGNOLO
8460451391,846,WINDLUX
8476400141,847,INDULAR
8476600570,847,INDULAR
8495000301,849,SC LED-MULTILED
8641154460,864,BAEL
8665153141,866,NOVALUCCE
8780100030,878,LGS
8800300140,880,TECLASTAR
8800500238,880,TECLASTAR
8800700301,880,TECLASTAR
8801201010,880,TECLASTAR
8880830101,888,Sin proveedor
0111000108,011,ATOMLUX
0171509250,017,Sin proveedor
0222000350,022,CAMBRE
0320800144,032,CIOCCA PLAST
0321900470,032,CIOCCA PLAST
0362701022,036,COMMAX
0398010003,039,CONEXTUBE
0400300107,040,CORILUX
0410800226,041,DAYTON
0411300610,041,DAYTON
0411400617,041,DAYTON
0413501193,041,DAYTON
0431806295,043,DELGA
0433100201,043,DELGA
0450506747,045,DIBAPLAST
0450706761,045,DIBAPLAST
0490307176,049,EDY BRINA
0491007281,049,EDY BRINA
0582008353,058,ELIBET
0641008704,064,EPUYEN
0661209431,066,BAW
0663309741,066,BAW
0669501106,066,BAW
0669503029,066,BAW
0680830543,068,Sin proveedor
0741811596,074,CARLOS FLORES
0742011406,074,CARLOS FLORES
0750120004,075,FISCHER
0791711783,079,Sin proveedor
0811012548,081,GAMASONIC
0832212971,083,PRIOLO
0833713179,083,PRIOLO
0834613272,083,PRIOLO
0838402042,083,PRIOLO
0881114210,088,Sin proveedor
0890832486,089,TRAFOS Y COLUMNAS PRIOLO
0910114806,091,CABLES
0920115207,092,Sin proveedor
0940215752,094,Sin proveedor
0980100023,098,INTERELEC
1071500627,107,LCT
1079100103,107,LCT
1282603232,128,SCHNEIDER
1283003704,128,SCHNEIDER
1283604635,128,SCHNEIDER
1284001248,128,SCHNEIDER
1290118062,129,ABB
1291622002,129,ABB
1291623663,129,ABB
1291625424,129,ABB
1294030290,129,ABB
1331922990,133,NOLLMANN
1351902459,135,SIEMENS
1353606381,135,SIEMENS
1371532652,137,Sin proveedor
1390924081,139,PERCANPLAST
1403524564,140,PHILIPS
1420124953,142,PRYSMIAN
1460225443,146,POLET
1561026622,156,Sin proveedor
1600118225,160,GEN ROD
1600229128,160,GEN ROD
1600662072,160,GEN ROD
1600662531,160,GEN ROD
1600662554,160,GEN ROD
1600663296,160,GEN ROD
1600664065,160,GEN ROD
1613000304,161,SAN JUSTO
1620100125,162,STECK
1620200520,162,STECK
1622800505,162,STECK
1650300159,165,FACBSA
1700128302,170,Sin proveedor
1704328803,170,Sin proveedor
1740132100,174,Sin proveedor
1801201137,180,WEG EQUIPAMIENTO
1801500360,180,WEG EQUIPAMIENTO
1801800480,180,WEG EQUIPAMIENTO
1802502124,180,WEG EQUIPAMIENTO
1804303023,180,WEG EQUIPAMIENTO
1804303032,180,WEG EQUIPAMIENTO
1843702314,184,ZOLODA
1844602824,184,ZOLODA
1844603574,184,ZOLODA
1871400176,187,IND. BASICA
1872100340,187,IND. BASICA
1900237730,190,TBCIN
1900637780,190,TBCIN
1903540409,190,TBCIN
2170438650,217,NICOM
2222001001,222,SCAME
2272000439,227,CELITRON
2272000468,227,CELITRON
2272400506,227,CELITRON
2274000609,227,CELITRON
3310300075,331,ARGELUZ
3310300090,331,ARGELUZ
3310700411,331,ARGELUZ
3591300143,359,IMPORTADORA JA
3718903267,371,GRAL ELECTRIC
8041450631,804,CANDIL
8050851101,805,MACROLED
8051800104,805,MACROLED
8056000342,805,MACROLED
8058000105,805,MACROLED
8180300150,818,DEMASLED
8201351124,820,ILUM INTEGRAL
8202452792,820,ILUM INTEGRAL
8270252571,827,Sin proveedor
8290450283,829,MASSA
8310250372,831,SAN LORENZO
8351851275,835,RONDA
8498010106,849,SC LED-MULTILED
8498010189,849,SC LED-MULTILED
8580300105,858,IDOLER
8645900125,864,BAEL
8660454402,866,NOVALUCCE
8665253700,866,NOVALUCCE
8811400105,881,180 GRADOS
8812200262,881,180 GRADOS
8832000100,883,H INTERCOM
8880820422,888,Sin proveedor
0021131770,002,AEA
0060201016,006,Sin proveedor
0220700111,022,CAMBRE
0260402420,026,CONDUFLEX
0321400343,032,CIOCCA PLAST
0411804713,041,DAYTON
0590108405,059,ELT ITALAVIA
0640708670,064,EPUYEN
0670700116,067,EXIMEL
0831000259,083,PRIOLO
0831612903,083,PRIOLO
0833100582,083,PRIOLO
0833513162,083,PRIOLO
0838502101,083,PRIOLO
0838502144,083,PRIOLO
0838502161,083,PRIOLO
0982100530,098,INTERELEC
1020800132,102,JELUZ
1070618025,107,LCT
1073401326,107,LCT
1080400540,108,LPD
10835601321,108,LPD
1211619855,121,LAMPEN
1231000100,123,AG METALURGICA
1280500101,128,SCHNEIDER
1281601790,128,SCHNEIDER
1285601555,128,SCHNEIDER
1291621703,129,ABB
1292027496,129,ABB
1292127540,129,ABB
1292828431,129,ABB
1294230688,129,ABB
1294230750,129,ABB
1320722410,132,NEUMANN
1353406305,135,SIEMENS
1363406422,136,REPROEL
1391224123,139,PERCANPLAST
1400100040,140,PHILIPS
1401800452,140,PHILIPS
1420728945,142,PRYSMIAN
1421124900,142,PRYSMIAN
1481500314,148,PORTERITO
1600117017,160,GEN ROD
1600150115,160,GEN ROD
1600441015,160,GEN ROD
1600554010,160,GEN ROD
1600561327,160,GEN ROD
1600561514,160,GEN ROD
1600661142,160,GEN ROD
1600661147,160,GEN ROD
1600661416,160,GEN ROD
1600662435,160,GEN ROD
1600662575,160,GEN ROD
1600664123,160,GEN ROD
1600666020,160,GEN ROD
1610627269,161,SAN JUSTO
1622000110,162,STECK
1622800726,162,STECK
1650600215,165,FACBSA
1720400102,172,TACSA
1800000004,180,WEG EQUIPAMIENTO
1800110034,180,WEG EQUIPAMIENTO
1800500856,180,WEG EQUIPAMIENTO
1802201954,180,WEG EQUIPAMIENTO
1803802891,180,WEG EQUIPAMIENTO
1804703125,180,WEG EQUIPAMIENTO
1804803143,180,WEG EQUIPAMIENTO
1843602261,184,ZOLODA
1843602292,184,ZOLODA
1844303232,184,ZOLODA
1844402794,184,ZOLODA
1845003066,184,ZOLODA
1845103040,184,ZOLODA
1846603720,184,ZOLODA
1953000311,195,SICA
2050145130,205,LM SISTEMAS LUMICOS
2072438858,207,MICROCONTROL
2160139008,216,Sin proveedor
2230410091,223,Sin proveedor
2274000239,227,CELITRON
3310300085,331,ARGELUZ
3311000532,331,ARGELUZ
3312001037,331,ARGELUZ
3313400201,331,ARGELUZ
3717903832,371,GRAL ELECTRIC
3718303114,371,GRAL ELECTRIC
5090200099,509,FUSSE
8012200431,801,AKAI
8040650639,804,CANDIL
8050351210,805,MACROLED
8060352145,806,MAC ILUMINACION
8180400299,818,DEMASLED
8180400355,818,DEMASLED
8270252537,827,Sin proveedor
8270300050,827,Sin proveedor
8440350940,844,VIGNOLO
8478000101,847,INDULAR
8500253510,850,Sin proveedor
8510100450,851,TULARTE
8530353622,853,Sin proveedor
8730300551,873,TICAR
8730400731,873,TICAR
8831300300,883,H INTERCOM
0400104121,040,CORILUX
0410104514,041,DAYTON
0432310028,043,DELGA
0451806873,045,DIBAPLAST
0480102501,048,Sin proveedor
0642008834,064,EPUYEN
0660509354,066,BAW
06695030020,066,BAW
0672300424,067,EXIMEL
0740711099,074,CARLOS FLORES
0750713660,075,FISCHER
0832100467,083,PRIOLO
0833200626,083,PRIOLO
0833413272,083,PRIOLO
0833413326,083,PRIOLO
0835601147,083,PRIOLO
0836024127,083,PRIOLO
0838402047,083,PRIOLO
0861311717,086,GC FABRICANTES
0880314129,088,Sin proveedor
0912114836,091,CABLES
0980416165,098,INTERELEC
0981416270,098,INTERELEC
098211610,098,INTERELEC
107410150,107,LCT
1074701719,107,LCT
1079999025,107,LCT
1140600017,114,LEYDEN
1190433445,119,MARLEW
1231000091,123,AG METALURGICA
1241220127,124,METALCE
1280300125,128,SCHNEIDER
1280300756,128,SCHNEIDER
1280300759,128,SCHNEIDER
1280400397,128,SCHNEIDER
1280700831,128,SCHNEIDER
1281601832,128,SCHNEIDER
1281601880,128,SCHNEIDER
1283404333,128,SCHNEIDER
1283604559,128,SCHNEIDER
1291623862,129,ABB
1291623944,129,ABB
1291640020,129,ABB
1292027492,129,ABB
1293229646,129,ABB
1293429904,129,ABB
1293429943,129,ABB
1293621766,129,ABB
1293730057,129,ABB
1293830150,129,ABB
1294230649,129,ABB
1330322756,133,NOLLMANN
1352102700,135,SIEMENS
1371432641,137,Sin proveedor
1390824072,139,PERCANPLAST
1400024100,140,PHILIPS
1402900205,140,PHILIPS
1420326915,142,PRYSMIAN
1600118254,160,GEN ROD
1600228018,160,GEN ROD
1600332032,160,GEN ROD
1600551027,160,GEN ROD
1600558061,160,GEN ROD
1600561809,160,GEN ROD
1600661457,160,GEN ROD
1600661772,160,GEN ROD
1600662483,160,GEN ROD
1600664063,160,GEN ROD
1600664160,160,GEN ROD
1600665123,160,GEN ROD
1611623675,161,SAN JUSTO
1620200531,162,STECK
1622200705,162,STECK
1622400120,162,STECK
1626800101,162,STECK
1626800124,162,STECK
1680300151,168,SUMDAF
1800000023,180,WEG EQUIPAMIENTO
1800500450,180,WEG EQUIPAMIENTO
1800500658,180,WEG EQUIPAMIENTO
1801001079,180,WEG EQUIPAMIENTO
1802802201,180,WEG EQUIPAMIENTO
1802902317,180,WEG EQUIPAMIENTO
1803101049,180,WEG EQUIPAMIENTO
1804901431,180,WEG EQUIPAMIENTO
1812829912,181,YARLUX
1841400575,184,ZOLODA
1844102628,184,ZOLODA
1844202672,184,ZOLODA
1846903890,184,ZOLODA
1846903898,184,ZOLODA
1847704037,184,ZOLODA
1871037294,187,IND. BASICA
1872500431,187,IND. BASICA
1940226205,194,RBC SITEL
1952200100,195,SICA
